date,ticket type,ticket class,sales
2018-08-20,one-way,business,67
2018-08-21,one-way,business,101
2018-08-22,one-way,business,99
2018-08-23,one-way,business,76
2018-08-24,one-way,business,87
2018-08-25,one-way,business,63
2018-08-26,one-way,business,74
2018-08-27,one-way,business,85
2018-08-28,one-way,business,71
2018-08-29,one-way,business,81
2018-08-30,one-way,business,92
2018-08-31,one-way,business,92
2018-09-01,one-way,business,70
2018-09-02,one-way,business,66
2018-09-03,one-way,business,70
2018-09-04,one-way,business,76
2018-09-05,one-way,business,76
2018-09-06,one-way,business,79
2018-09-07,one-way,business,91
2018-09-08,one-way,business,66
2018-09-09,one-way,business,71
2018-09-10,one-way,business,66
2018-09-11,one-way,business,52
2018-09-12,one-way,business,72
2018-09-13,one-way,business,82
2018-09-14,one-way,business,78
2018-09-15,one-way,business,52
2018-09-16,one-way,business,80
2018-09-17,one-way,business,74
2018-09-18,one-way,business,71
2018-09-19,one-way,business,106
2018-09-20,one-way,business,89
2018-09-21,one-way,business,75
2018-09-22,one-way,business,52
2018-09-23,one-way,business,76
2018-09-24,one-way,business,85
2018-09-25,one-way,business,65
2018-09-26,one-way,business,91
2018-09-27,one-way,business,82
2018-09-28,one-way,business,74
2018-09-29,one-way,business,51
2018-09-30,one-way,business,80
2018-10-01,one-way,business,76
2018-10-02,one-way,business,74
2018-10-03,one-way,business,77
2018-10-04,one-way,business,72
2018-10-05,one-way,business,81
2018-10-06,one-way,business,50
2018-10-07,one-way,business,55
2018-10-08,one-way,business,65
2018-10-09,one-way,business,70
2018-10-10,one-way,business,82
2018-10-11,one-way,business,71
2018-10-12,one-way,business,73
2018-10-13,one-way,business,49
2018-10-14,one-way,business,59
2018-10-15,one-way,business,80
2018-10-16,one-way,business,70
2018-10-17,one-way,business,77
2018-10-18,one-way,business,82
2018-10-19,one-way,business,105
2018-10-20,one-way,business,55
2018-10-21,one-way,business,70
2018-10-22,one-way,business,63
2018-10-23,one-way,business,62
2018-10-24,one-way,business,87
2018-10-25,one-way,business,74
2018-10-26,one-way,business,81
2018-10-27,one-way,business,56
2018-10-28,one-way,business,67
2018-10-29,one-way,business,68
2018-10-30,one-way,business,61
2018-10-31,one-way,business,87
2018-11-01,one-way,business,81
2018-11-02,one-way,business,98
2018-11-03,one-way,business,47
2018-11-04,one-way,business,80
2018-11-05,one-way,business,83
2018-11-06,one-way,business,81
2018-11-07,one-way,business,97
2018-11-08,one-way,business,87
2018-11-09,one-way,business,90
2018-11-10,one-way,business,48
2018-11-11,one-way,business,73
2018-11-12,one-way,business,65
2018-11-13,one-way,business,84
2018-11-14,one-way,business,81
2018-11-15,one-way,business,78
2018-11-16,one-way,business,84
2018-11-17,one-way,business,65
2018-11-18,one-way,business,78
2018-11-19,one-way,business,72
2018-11-20,one-way,business,74
2018-11-21,one-way,business,66
2018-11-22,one-way,business,87
2018-11-23,one-way,business,81
2018-11-24,one-way,business,66
2018-11-25,one-way,business,68
2018-11-26,one-way,business,63
2018-11-27,one-way,business,58
2018-11-28,one-way,business,86
2018-11-29,one-way,business,87
2018-11-30,one-way,business,69
2018-12-01,one-way,business,39
2018-12-02,one-way,business,46
2018-12-03,one-way,business,58
2018-12-04,one-way,business,38
2018-12-05,one-way,business,65
2018-12-06,one-way,business,61
2018-12-07,one-way,business,73
2018-12-08,one-way,business,46
2018-12-09,one-way,business,57
2018-12-10,one-way,business,50
2018-12-11,one-way,business,54
2018-12-12,one-way,business,70
2018-12-13,one-way,business,84
2018-12-14,one-way,business,56
2018-12-15,one-way,business,38
2018-12-16,one-way,business,47
2018-12-17,one-way,business,52
2018-12-18,one-way,business,56
2018-12-19,one-way,business,63
2018-12-20,one-way,business,54
2018-12-21,one-way,business,65
2018-12-22,one-way,business,34
2018-12-23,one-way,business,46
2018-12-24,one-way,business,64
2018-12-25,one-way,business,54
2018-12-26,one-way,business,51
2018-12-27,one-way,business,66
2018-12-28,one-way,business,63
2018-12-29,one-way,business,48
2018-12-30,one-way,business,49
2018-12-31,one-way,business,52
2019-01-01,one-way,business,35
2019-01-02,one-way,business,55
2019-01-03,one-way,business,63
2019-01-04,one-way,business,62
2019-01-05,one-way,business,42
2019-01-06,one-way,business,38
2019-01-07,one-way,business,49
2019-01-08,one-way,business,49
2019-01-09,one-way,business,51
2019-01-10,one-way,business,70
2019-01-11,one-way,business,63
2019-01-12,one-way,business,41
2019-01-13,one-way,business,43
2019-01-14,one-way,business,48
2019-01-15,one-way,business,52
2019-01-16,one-way,business,49
2019-01-17,one-way,business,43
2019-01-18,one-way,business,50
2019-01-19,one-way,business,40
2019-01-20,one-way,business,61
2019-01-21,one-way,business,36
2019-01-22,one-way,business,62
2019-01-23,one-way,business,41
2019-01-24,one-way,business,62
2019-01-25,one-way,business,66
2019-01-26,one-way,business,53
2019-01-27,one-way,business,43
2019-01-28,one-way,business,52
2019-01-29,one-way,business,51
2019-01-30,one-way,business,52
2019-01-31,one-way,business,50
2019-02-01,one-way,business,54
2019-02-02,one-way,business,46
2019-02-03,one-way,business,59
2019-02-04,one-way,business,50
2019-02-05,one-way,business,55
2019-02-06,one-way,business,57
2019-02-07,one-way,business,69
2019-02-08,one-way,business,71
2019-02-09,one-way,business,45
2019-02-10,one-way,business,39
2019-02-11,one-way,business,42
2019-02-12,one-way,business,60
2019-02-13,one-way,business,52
2019-02-14,one-way,business,58
2019-02-15,one-way,business,70
2019-02-16,one-way,business,41
2019-02-17,one-way,business,44
2019-02-18,one-way,business,49
2019-02-19,one-way,business,49
2019-02-20,one-way,business,60
2019-02-21,one-way,business,68
2019-02-22,one-way,business,68
2019-02-23,one-way,business,47
2019-02-24,one-way,business,44
2019-02-25,one-way,business,41
2019-02-26,one-way,business,61
2019-02-27,one-way,business,62
2019-02-28,one-way,business,58
2019-03-01,one-way,business,87
2019-03-02,one-way,business,52
2019-03-03,one-way,business,65
2019-03-04,one-way,business,71
2019-03-05,one-way,business,55
2019-03-06,one-way,business,62
2019-03-07,one-way,business,69
2019-03-08,one-way,business,80
2019-03-09,one-way,business,69
2019-03-10,one-way,business,53
2019-03-11,one-way,business,64
2019-03-12,one-way,business,70
2019-03-13,one-way,business,62
2019-03-14,one-way,business,83
2019-03-15,one-way,business,79
2019-03-16,one-way,business,40
2019-03-17,one-way,business,58
2019-03-18,one-way,business,61
2019-03-19,one-way,business,72
2019-03-20,one-way,business,79
2019-03-21,one-way,business,58
2019-03-22,one-way,business,78
2019-03-23,one-way,business,45
2019-03-24,one-way,business,65
2019-03-25,one-way,business,78
2019-03-26,one-way,business,75
2019-03-27,one-way,business,75
2019-03-28,one-way,business,60
2019-03-29,one-way,business,108
2019-03-30,one-way,business,48
2019-03-31,one-way,business,51
2019-04-01,one-way,business,79
2019-04-02,one-way,business,80
2019-04-03,one-way,business,90
2019-04-04,one-way,business,94
2019-04-05,one-way,business,100
2019-04-06,one-way,business,63
2019-04-07,one-way,business,68
2019-04-08,one-way,business,77
2019-04-09,one-way,business,69
2019-04-10,one-way,business,82
2019-04-11,one-way,business,97
2019-04-12,one-way,business,95
2019-04-13,one-way,business,71
2019-04-14,one-way,business,57
2019-04-15,one-way,business,76
2019-04-16,one-way,business,89
2019-04-17,one-way,business,102
2019-04-18,one-way,business,68
2019-04-19,one-way,business,93
2019-04-20,one-way,business,54
2019-04-21,one-way,business,81
2019-04-22,one-way,business,64
2019-04-23,one-way,business,83
2019-04-24,one-way,business,84
2019-04-25,one-way,business,100
2019-04-26,one-way,business,102
2019-04-27,one-way,business,59
2019-04-28,one-way,business,76
2019-04-29,one-way,business,83
2019-04-30,one-way,business,97
2019-05-01,one-way,business,105
2019-05-02,one-way,business,97
2019-05-03,one-way,business,112
2019-05-04,one-way,business,57
2019-05-05,one-way,business,81
2019-05-06,one-way,business,89
2019-05-07,one-way,business,83
2019-05-08,one-way,business,84
2019-05-09,one-way,business,76
2019-05-10,one-way,business,102
2019-05-11,one-way,business,71
2019-05-12,one-way,business,69
2019-05-13,one-way,business,70
2019-05-14,one-way,business,99
2019-05-15,one-way,business,86
2019-05-16,one-way,business,104
2019-05-17,one-way,business,99
2019-05-18,one-way,business,70
2019-05-19,one-way,business,71
2019-05-20,one-way,business,81
2019-05-21,one-way,business,80
2019-05-22,one-way,business,109
2019-05-23,one-way,business,90
2019-05-24,one-way,business,99
2019-05-25,one-way,business,61
2019-05-26,one-way,business,68
2019-05-27,one-way,business,81
2019-05-28,one-way,business,92
2019-05-29,one-way,business,94
2019-05-30,one-way,business,97
2019-05-31,one-way,business,119
2019-06-01,one-way,business,73
2019-06-02,one-way,business,81
2019-06-03,one-way,business,76
2019-06-04,one-way,business,84
2019-06-05,one-way,business,109
2019-06-06,one-way,business,111
2019-06-07,one-way,business,108
2019-06-08,one-way,business,77
2019-06-09,one-way,business,70
2019-06-10,one-way,business,83
2019-06-11,one-way,business,100
2019-06-12,one-way,business,87
2019-06-13,one-way,business,94
2019-06-14,one-way,business,112
2019-06-15,one-way,business,78
2019-06-16,one-way,business,93
2019-06-17,one-way,business,80
2019-06-18,one-way,business,91
2019-06-19,one-way,business,114
2019-06-20,one-way,business,101
2019-06-21,one-way,business,104
2019-06-22,one-way,business,78
2019-06-23,one-way,business,96
2019-06-24,one-way,business,94
2019-06-25,one-way,business,90
2019-06-26,one-way,business,82
2019-06-27,one-way,business,121
2019-06-28,one-way,business,103
2019-06-29,one-way,business,71
2019-06-30,one-way,business,95
2019-07-01,one-way,business,86
2019-07-02,one-way,business,100
2019-07-03,one-way,business,107
2019-07-04,one-way,business,106
2019-07-05,one-way,business,112
2019-07-06,one-way,business,77
2019-07-07,one-way,business,76
2019-07-08,one-way,business,87
2019-07-09,one-way,business,90
2019-07-10,one-way,business,97
2019-07-11,one-way,business,106
2019-07-12,one-way,business,95
2019-07-13,one-way,business,69
2019-07-14,one-way,business,76
2019-07-15,one-way,business,91
2019-07-16,one-way,business,93
2019-07-17,one-way,business,94
2019-07-18,one-way,business,88
2019-07-19,one-way,business,119
2019-07-20,one-way,business,85
2019-07-21,one-way,business,93
2019-07-22,one-way,business,74
2019-07-23,one-way,business,90
2019-07-24,one-way,business,81
2019-07-25,one-way,business,121
2019-07-26,one-way,business,114
2019-07-27,one-way,business,67
2019-07-28,one-way,business,79
2019-07-29,one-way,business,104
2019-07-30,one-way,business,106
2019-07-31,one-way,business,100
2019-08-01,one-way,business,100
2019-08-02,one-way,business,103
2019-08-03,one-way,business,72
2019-08-04,one-way,business,71
2019-08-05,one-way,business,83
2019-08-06,one-way,business,92
2019-08-07,one-way,business,111
2019-08-08,one-way,business,90
2019-08-09,one-way,business,117
2019-08-10,one-way,business,73
2019-08-11,one-way,business,84
2019-08-12,one-way,business,78
2019-08-13,one-way,business,80
2019-08-14,one-way,business,95
2019-08-15,one-way,business,88
2019-08-16,one-way,business,118
2019-08-17,one-way,business,69
2019-08-18,one-way,business,98
2019-08-19,one-way,business,68
2019-08-20,one-way,business,76
2019-08-21,one-way,business,114
2019-08-22,one-way,business,94
2019-08-23,one-way,business,81
2019-08-24,one-way,business,85
2019-08-25,one-way,business,75
2019-08-26,one-way,business,89
2019-08-27,one-way,business,87
2019-08-28,one-way,business,90
2019-08-29,one-way,business,96
2019-08-30,one-way,business,82
2019-08-31,one-way,business,69
2019-09-01,one-way,business,80
2019-09-02,one-way,business,70
2019-09-03,one-way,business,75
2019-09-04,one-way,business,102
2019-09-05,one-way,business,100
2019-09-06,one-way,business,99
2019-09-07,one-way,business,77
2019-09-08,one-way,business,75
2019-09-09,one-way,business,58
2019-09-10,one-way,business,81
2019-09-11,one-way,business,80
2019-09-12,one-way,business,82
2019-09-13,one-way,business,101
2019-09-14,one-way,business,65
2019-09-15,one-way,business,78
2019-09-16,one-way,business,75
2019-09-17,one-way,business,74
2019-09-18,one-way,business,84
2019-09-19,one-way,business,75
2019-09-20,one-way,business,105
2019-09-21,one-way,business,54
2019-09-22,one-way,business,68
2019-09-23,one-way,business,66
2019-09-24,one-way,business,88
2019-09-25,one-way,business,84
2019-09-26,one-way,business,80
2019-09-27,one-way,business,100
2019-09-28,one-way,business,65
2019-09-29,one-way,business,68
2019-09-30,one-way,business,74
2019-10-01,one-way,business,64
2019-10-02,one-way,business,80
2019-10-03,one-way,business,73
2019-10-04,one-way,business,91
2019-10-05,one-way,business,55
2019-10-06,one-way,business,73
2019-10-07,one-way,business,70
2019-10-08,one-way,business,82
2019-10-09,one-way,business,87
2019-10-10,one-way,business,92
2019-10-11,one-way,business,88
2019-10-12,one-way,business,55
2019-10-13,one-way,business,78
2019-10-14,one-way,business,64
2019-10-15,one-way,business,62
2019-10-16,one-way,business,81
2019-10-17,one-way,business,77
2019-10-18,one-way,business,84
2019-10-19,one-way,business,56
2019-10-20,one-way,business,63
2019-10-21,one-way,business,80
2019-10-22,one-way,business,70
2019-10-23,one-way,business,95
2019-10-24,one-way,business,76
2019-10-25,one-way,business,66
2019-10-26,one-way,business,64
2019-10-27,one-way,business,92
2019-10-28,one-way,business,76
2019-10-29,one-way,business,75
2019-10-30,one-way,business,88
2019-10-31,one-way,business,92
2019-11-01,one-way,business,108
2019-11-02,one-way,business,65
2019-11-03,one-way,business,81
2019-11-04,one-way,business,75
2019-11-05,one-way,business,74
2019-11-06,one-way,business,79
2019-11-07,one-way,business,108
2019-11-08,one-way,business,93
2019-11-09,one-way,business,61
2019-11-10,one-way,business,73
2019-11-11,one-way,business,72
2019-11-12,one-way,business,70
2019-11-13,one-way,business,82
2019-11-14,one-way,business,97
2019-11-15,one-way,business,102
2019-11-16,one-way,business,68
2019-11-17,one-way,business,79
2019-11-18,one-way,business,69
2019-11-19,one-way,business,82
2019-11-20,one-way,business,67
2019-11-21,one-way,business,108
2019-11-22,one-way,business,109
2019-11-23,one-way,business,56
2019-11-24,one-way,business,73
2019-11-25,one-way,business,86
2019-11-26,one-way,business,74
2019-11-27,one-way,business,89
2019-11-28,one-way,business,107
2019-11-29,one-way,business,112
2019-11-30,one-way,business,63
2019-12-01,one-way,business,53
2019-12-02,one-way,business,61
2019-12-03,one-way,business,54
2019-12-04,one-way,business,55
2019-12-05,one-way,business,69
2019-12-06,one-way,business,66
2019-12-07,one-way,business,43
2019-12-08,one-way,business,56
2019-12-09,one-way,business,61
2019-12-10,one-way,business,60
2019-12-11,one-way,business,55
