date,ticket type,ticket class,sales
2016-09-24,one-way,business,107
2016-09-25,one-way,business,90
2016-09-26,one-way,business,88
2016-09-27,one-way,business,78
2016-09-28,one-way,business,79
2016-09-29,one-way,business,76
2016-09-30,one-way,business,93
2016-10-01,one-way,business,88
2016-10-02,one-way,business,97
2016-10-03,one-way,business,53
2016-10-04,one-way,business,69
2016-10-05,one-way,business,76
2016-10-06,one-way,business,103
2016-10-07,one-way,business,97
2016-10-08,one-way,business,88
2016-10-09,one-way,business,93
2016-10-10,one-way,business,69
2016-10-11,one-way,business,64
2016-10-12,one-way,business,78
2016-10-13,one-way,business,77
2016-10-14,one-way,business,91
2016-10-15,one-way,business,79
2016-10-16,one-way,business,118
2016-10-17,one-way,business,81
2016-10-18,one-way,business,87
2016-10-19,one-way,business,87
2016-10-20,one-way,business,69
2016-10-21,one-way,business,88
2016-10-22,one-way,business,82
2016-10-23,one-way,business,93
2016-10-24,one-way,business,77
2016-10-25,one-way,business,88
2016-10-26,one-way,business,96
2016-10-27,one-way,business,81
2016-10-28,one-way,business,86
2016-10-29,one-way,business,91
2016-10-30,one-way,business,96
2016-10-31,one-way,business,66
2016-11-01,one-way,business,82
2016-11-02,one-way,business,79
2016-11-03,one-way,business,81
2016-11-04,one-way,business,78
2016-11-05,one-way,business,94
2016-11-06,one-way,business,104
2016-11-07,one-way,business,80
2016-11-08,one-way,business,71
2016-11-09,one-way,business,96
2016-11-10,one-way,business,84
2016-11-11,one-way,business,86
2016-11-12,one-way,business,86
2016-11-13,one-way,business,96
2016-11-14,one-way,business,74
2016-11-15,one-way,business,89
2016-11-16,one-way,business,76
2016-11-17,one-way,business,85
2016-11-18,one-way,business,88
2016-11-19,one-way,business,118
2016-11-20,one-way,business,104
2016-11-21,one-way,business,65
2016-11-22,one-way,business,91
2016-11-23,one-way,business,66
2016-11-24,one-way,business,85
2016-11-25,one-way,business,105
2016-11-26,one-way,business,75
2016-11-27,one-way,business,80
2016-11-28,one-way,business,72
2016-11-29,one-way,business,86
2016-11-30,one-way,business,82
2016-12-01,one-way,business,65
2016-12-02,one-way,business,62
2016-12-03,one-way,business,64
2016-12-04,one-way,business,78
2016-12-05,one-way,business,44
2016-12-06,one-way,business,49
2016-12-07,one-way,business,60
2016-12-08,one-way,business,64
2016-12-09,one-way,business,61
2016-12-10,one-way,business,73
2016-12-11,one-way,business,77
2016-12-12,one-way,business,51
2016-12-13,one-way,business,52
2016-12-14,one-way,business,59
2016-12-15,one-way,business,71
2016-12-16,one-way,business,54
2016-12-17,one-way,business,59
2016-12-18,one-way,business,67
2016-12-19,one-way,business,38
2016-12-20,one-way,business,51
2016-12-21,one-way,business,51
2016-12-22,one-way,business,72
2016-12-23,one-way,business,65
2016-12-24,one-way,business,55
2016-12-25,one-way,business,69
2016-12-26,one-way,business,47
2016-12-27,one-way,business,62
2016-12-28,one-way,business,41
2016-12-29,one-way,business,63
2016-12-30,one-way,business,50
2016-12-31,one-way,business,63
2017-01-01,one-way,business,65
2017-01-02,one-way,business,45
2017-01-03,one-way,business,50
2017-01-04,one-way,business,38
2017-01-05,one-way,business,72
2017-01-06,one-way,business,49
2017-01-07,one-way,business,64
2017-01-08,one-way,business,67
2017-01-09,one-way,business,52
2017-01-10,one-way,business,64
2017-01-11,one-way,business,48
2017-01-12,one-way,business,55
2017-01-13,one-way,business,66
2017-01-14,one-way,business,51
2017-01-15,one-way,business,81
2017-01-16,one-way,business,49
2017-01-17,one-way,business,47
2017-01-18,one-way,business,57
2017-01-19,one-way,business,60
2017-01-20,one-way,business,63
2017-01-21,one-way,business,63
2017-01-22,one-way,business,65
2017-01-23,one-way,business,46
2017-01-24,one-way,business,50
2017-01-25,one-way,business,48
2017-01-26,one-way,business,54
2017-01-27,one-way,business,51
2017-01-28,one-way,business,57
2017-01-29,one-way,business,55
2017-01-30,one-way,business,46
2017-01-31,one-way,business,55
2017-02-01,one-way,business,41
2017-02-02,one-way,business,76
2017-02-03,one-way,business,75
2017-02-04,one-way,business,56
2017-02-05,one-way,business,76
2017-02-06,one-way,business,51
2017-02-07,one-way,business,71
2017-02-08,one-way,business,60
2017-02-09,one-way,business,62
2017-02-10,one-way,business,68
2017-02-11,one-way,business,76
2017-02-12,one-way,business,79
2017-02-13,one-way,business,49
2017-02-14,one-way,business,57
2017-02-15,one-way,business,44
2017-02-16,one-way,business,72
2017-02-17,one-way,business,72
2017-02-18,one-way,business,71
2017-02-19,one-way,business,86
2017-02-20,one-way,business,47
2017-02-21,one-way,business,57
2017-02-22,one-way,business,66
2017-02-23,one-way,business,71
2017-02-24,one-way,business,60
2017-02-25,one-way,business,77
2017-02-26,one-way,business,85
2017-02-27,one-way,business,49
2017-02-28,one-way,business,47
2017-03-01,one-way,business,70
2017-03-02,one-way,business,94
2017-03-03,one-way,business,73
2017-03-04,one-way,business,83
2017-03-05,one-way,business,90
2017-03-06,one-way,business,63
2017-03-07,one-way,business,64
2017-03-08,one-way,business,93
2017-03-09,one-way,business,83
2017-03-10,one-way,business,65
2017-03-11,one-way,business,87
2017-03-12,one-way,business,101
2017-03-13,one-way,business,63
2017-03-14,one-way,business,76
2017-03-15,one-way,business,76
2017-03-16,one-way,business,64
2017-03-17,one-way,business,73
2017-03-18,one-way,business,79
2017-03-19,one-way,business,96
2017-03-20,one-way,business,55
2017-03-21,one-way,business,69
2017-03-22,one-way,business,81
2017-03-23,one-way,business,72
2017-03-24,one-way,business,78
2017-03-25,one-way,business,83
2017-03-26,one-way,business,81
2017-03-27,one-way,business,57
2017-03-28,one-way,business,75
2017-03-29,one-way,business,65
2017-03-30,one-way,business,94
2017-03-31,one-way,business,76
2017-04-01,one-way,business,97
2017-04-02,one-way,business,109
2017-04-03,one-way,business,62
2017-04-04,one-way,business,94
2017-04-05,one-way,business,72
2017-04-06,one-way,business,71
2017-04-07,one-way,business,104
2017-04-08,one-way,business,112
2017-04-09,one-way,business,121
2017-04-10,one-way,business,74
2017-04-11,one-way,business,76
2017-04-12,one-way,business,90
2017-04-13,one-way,business,75
2017-04-14,one-way,business,122
2017-04-15,one-way,business,98
2017-04-16,one-way,business,117
2017-04-17,one-way,business,70
2017-04-18,one-way,business,63
2017-04-19,one-way,business,91
2017-04-20,one-way,business,95
2017-04-21,one-way,business,92
2017-04-22,one-way,business,82
2017-04-23,one-way,business,103
2017-04-24,one-way,business,68
2017-04-25,one-way,business,84
2017-04-26,one-way,business,64
2017-04-27,one-way,business,88
2017-04-28,one-way,business,103
2017-04-29,one-way,business,86
2017-04-30,one-way,business,109
2017-05-01,one-way,business,75
2017-05-02,one-way,business,97
2017-05-03,one-way,business,79
2017-05-04,one-way,business,92
2017-05-05,one-way,business,96
2017-05-06,one-way,business,115
2017-05-07,one-way,business,115
2017-05-08,one-way,business,85
2017-05-09,one-way,business,87
2017-05-10,one-way,business,98
2017-05-11,one-way,business,81
2017-05-12,one-way,business,79
2017-05-13,one-way,business,99
2017-05-14,one-way,business,96
2017-05-15,one-way,business,78
2017-05-16,one-way,business,88
2017-05-17,one-way,business,95
2017-05-18,one-way,business,102
2017-05-19,one-way,business,100
2017-05-20,one-way,business,118
2017-05-21,one-way,business,117
2017-05-22,one-way,business,73
2017-05-23,one-way,business,93
2017-05-24,one-way,business,79
2017-05-25,one-way,business,81
2017-05-26,one-way,business,95
2017-05-27,one-way,business,101
2017-05-28,one-way,business,119
2017-05-29,one-way,business,61
2017-05-30,one-way,business,85
2017-05-31,one-way,business,93
2017-06-01,one-way,business,116
2017-06-02,one-way,business,119
2017-06-03,one-way,business,128
2017-06-04,one-way,business,121
2017-06-05,one-way,business,67
2017-06-06,one-way,business,95
2017-06-07,one-way,business,93
2017-06-08,one-way,business,101
2017-06-09,one-way,business,110
2017-06-10,one-way,business,126
2017-06-11,one-way,business,110
2017-06-12,one-way,business,76
2017-06-13,one-way,business,102
2017-06-14,one-way,business,84
2017-06-15,one-way,business,105
2017-06-16,one-way,business,111
2017-06-17,one-way,business,150
2017-06-18,one-way,business,118
2017-06-19,one-way,business,73
2017-06-20,one-way,business,89
2017-06-21,one-way,business,103
2017-06-22,one-way,business,98
2017-06-23,one-way,business,90
2017-06-24,one-way,business,123
2017-06-25,one-way,business,116
2017-06-26,one-way,business,75
2017-06-27,one-way,business,104
2017-06-28,one-way,business,100
2017-06-29,one-way,business,98
2017-06-30,one-way,business,100
2017-07-01,one-way,business,131
2017-07-02,one-way,business,129
2017-07-03,one-way,business,83
2017-07-04,one-way,business,105
2017-07-05,one-way,business,100
2017-07-06,one-way,business,121
2017-07-07,one-way,business,117
2017-07-08,one-way,business,115
2017-07-09,one-way,business,135
2017-07-10,one-way,business,84
2017-07-11,one-way,business,109
2017-07-12,one-way,business,91
2017-07-13,one-way,business,88
2017-07-14,one-way,business,131
2017-07-15,one-way,business,137
2017-07-16,one-way,business,135
2017-07-17,one-way,business,71
2017-07-18,one-way,business,79
2017-07-19,one-way,business,109
2017-07-20,one-way,business,118
2017-07-21,one-way,business,117
2017-07-22,one-way,business,104
2017-07-23,one-way,business,137
2017-07-24,one-way,business,68
2017-07-25,one-way,business,99
2017-07-26,one-way,business,99
2017-07-27,one-way,business,108
2017-07-28,one-way,business,135
2017-07-29,one-way,business,103
2017-07-30,one-way,business,118
2017-07-31,one-way,business,86
2017-08-01,one-way,business,99
2017-08-02,one-way,business,82
2017-08-03,one-way,business,89
2017-08-04,one-way,business,97
2017-08-05,one-way,business,87
2017-08-06,one-way,business,123
2017-08-07,one-way,business,71
2017-08-08,one-way,business,89
2017-08-09,one-way,business,88
2017-08-10,one-way,business,97
2017-08-11,one-way,business,115
2017-08-12,one-way,business,102
2017-08-13,one-way,business,105
2017-08-14,one-way,business,63
2017-08-15,one-way,business,86
2017-08-16,one-way,business,89
2017-08-17,one-way,business,92
2017-08-18,one-way,business,88
2017-08-19,one-way,business,126
2017-08-20,one-way,business,104
2017-08-21,one-way,business,73
2017-08-22,one-way,business,73
2017-08-23,one-way,business,86
2017-08-24,one-way,business,105
2017-08-25,one-way,business,108
2017-08-26,one-way,business,90
2017-08-27,one-way,business,106
2017-08-28,one-way,business,78
2017-08-29,one-way,business,106
2017-08-30,one-way,business,80
2017-08-31,one-way,business,97
2017-09-01,one-way,business,89
2017-09-02,one-way,business,102
2017-09-03,one-way,business,120
2017-09-04,one-way,business,52
2017-09-05,one-way,business,79
2017-09-06,one-way,business,91
2017-09-07,one-way,business,86
2017-09-08,one-way,business,98
2017-09-09,one-way,business,107
2017-09-10,one-way,business,86
2017-09-11,one-way,business,62
2017-09-12,one-way,business,94
2017-09-13,one-way,business,88
2017-09-14,one-way,business,92
2017-09-15,one-way,business,71
2017-09-16,one-way,business,93
2017-09-17,one-way,business,124
2017-09-18,one-way,business,76
2017-09-19,one-way,business,82
2017-09-20,one-way,business,84
2017-09-21,one-way,business,97
2017-09-22,one-way,business,88
2017-09-23,one-way,business,100
2017-09-24,one-way,business,132
2017-09-25,one-way,business,75
2017-09-26,one-way,business,80
2017-09-27,one-way,business,85
2017-09-28,one-way,business,88
2017-09-29,one-way,business,96
2017-09-30,one-way,business,96
2017-10-01,one-way,business,124
2017-10-02,one-way,business,68
2017-10-03,one-way,business,82
2017-10-04,one-way,business,79
2017-10-05,one-way,business,79
2017-10-06,one-way,business,68
2017-10-07,one-way,business,73
2017-10-08,one-way,business,96
2017-10-09,one-way,business,67
2017-10-10,one-way,business,81
2017-10-11,one-way,business,76
2017-10-12,one-way,business,59
2017-10-13,one-way,business,87
2017-10-14,one-way,business,86
2017-10-15,one-way,business,111
2017-10-16,one-way,business,66
2017-10-17,one-way,business,73
2017-10-18,one-way,business,88
2017-10-19,one-way,business,78
2017-10-20,one-way,business,101
2017-10-21,one-way,business,90
2017-10-22,one-way,business,103
2017-10-23,one-way,business,76
2017-10-24,one-way,business,77
2017-10-25,one-way,business,69
2017-10-26,one-way,business,85
2017-10-27,one-way,business,82
2017-10-28,one-way,business,97
2017-10-29,one-way,business,100
2017-10-30,one-way,business,58
2017-10-31,one-way,business,72
2017-11-01,one-way,business,84
2017-11-02,one-way,business,93
2017-11-03,one-way,business,78
2017-11-04,one-way,business,100
2017-11-05,one-way,business,103
2017-11-06,one-way,business,82
2017-11-07,one-way,business,86
2017-11-08,one-way,business,75
2017-11-09,one-way,business,92
2017-11-10,one-way,business,86
2017-11-11,one-way,business,99
2017-11-12,one-way,business,105
2017-11-13,one-way,business,56
2017-11-14,one-way,business,80
2017-11-15,one-way,business,92
2017-11-16,one-way,business,83
2017-11-17,one-way,business,88
2017-11-18,one-way,business,104
2017-11-19,one-way,business,103
2017-11-20,one-way,business,67
2017-11-21,one-way,business,89
2017-11-22,one-way,business,86
2017-11-23,one-way,business,97
2017-11-24,one-way,business,95
2017-11-25,one-way,business,87
2017-11-26,one-way,business,109
2017-11-27,one-way,business,68
2017-11-28,one-way,business,74
2017-11-29,one-way,business,79
2017-11-30,one-way,business,94
2017-12-01,one-way,business,83
2017-12-02,one-way,business,65
2017-12-03,one-way,business,60
2017-12-04,one-way,business,50
2017-12-05,one-way,business,65
2017-12-06,one-way,business,55
2017-12-07,one-way,business,63
2017-12-08,one-way,business,79
2017-12-09,one-way,business,73
2017-12-10,one-way,business,79
2017-12-11,one-way,business,56
2017-12-12,one-way,business,45
2017-12-13,one-way,business,60
2017-12-14,one-way,business,77
2017-12-15,one-way,business,72
2017-12-16,one-way,business,68
2017-12-17,one-way,business,56
2017-12-18,one-way,business,41
2017-12-19,one-way,business,52
2017-12-20,one-way,business,45
2017-12-21,one-way,business,60
2017-12-22,one-way,business,73
2017-12-23,one-way,business,64
2017-12-24,one-way,business,71
2017-12-25,one-way,business,57
2017-12-26,one-way,business,65
2017-12-27,one-way,business,74
2017-12-28,one-way,business,69
2017-12-29,one-way,business,56
2017-12-30,one-way,business,74
2017-12-31,one-way,business,79
2013-01-01,return,economy,15
2013-01-02,return,economy,30
2013-01-03,return,economy,14
2013-01-04,return,economy,10
2013-01-05,return,economy,23
2013-01-06,return,economy,23
2013-01-07,return,economy,10
2013-01-08,return,economy,13
2013-01-09,return,economy,16
2013-01-10,return,economy,15
2013-01-11,return,economy,24
2013-01-12,return,economy,19
2013-01-13,return,economy,19
2013-01-14,return,economy,15
2013-01-15,return,economy,12
2013-01-16,return,economy,26
2013-01-17,return,economy,14
2013-01-18,return,economy,21
2013-01-19,return,economy,13
2013-01-20,return,economy,21
2013-01-21,return,economy,18
2013-01-22,return,economy,20
2013-01-23,return,economy,14
2013-01-24,return,economy,20
2013-01-25,return,economy,21
2013-01-26,return,economy,17
2013-01-27,return,economy,17
2013-01-28,return,economy,14
2013-01-29,return,economy,15
2013-01-30,return,economy,14
2013-01-31,return,economy,24
2013-02-01,return,economy,22
2013-02-02,return,economy,32
2013-02-03,return,economy,29
2013-02-04,return,economy,21
2013-02-05,return,economy,21
2013-02-06,return,economy,19
2013-02-07,return,economy,15
2013-02-08,return,economy,26
2013-02-09,return,economy,24
2013-02-10,return,economy,24
2013-02-11,return,economy,18
2013-02-12,return,economy,17
2013-02-13,return,economy,21
2013-02-14,return,economy,12
2013-02-15,return,economy,23
2013-02-16,return,economy,23
2013-02-17,return,economy,22
2013-02-18,return,economy,16
2013-02-19,return,economy,19
2013-02-20,return,economy,25
2013-02-21,return,economy,21
